(3.58143e-06,4.90121e-06)
(3.71934e-05,-2.61751e-06)
(-1.34244e-05,-0.000192621)
(7.74081e-07,2.75727e-07)
(9.31293e-07,-2.61367e-06)
(1.59107e-06,-1.21933e-06)
(-6.34676e-06,-8.35529e-06)
(1.63459e-06,0.00021379)
(0.000349708,1.12977e-05)
(-8.45932e-06,6.48288e-06)
(3.37441e-05,4.44229e-05)
(-4.61489e-06,3.53666e-06)
(3.61256e-06,4.92735e-06)
(3.80747e-05,-2.85116e-06)
(-1.43296e-05,-0.000193202)
(7.97725e-07,2.7856e-07)
(9.19664e-07,-2.63276e-06)
(1.62254e-06,-1.24939e-06)
(-6.38755e-06,-8.37178e-06)
(1.72621e-06,0.000217627)
(0.000351321,1.16903e-05)
(-8.6266e-06,6.64267e-06)
(3.39609e-05,4.45105e-05)
(-4.70242e-06,3.62097e-06)
(3.64374e-06,4.95368e-06)
(3.89643e-05,-3.09182e-06)
(-1.52318e-05,-0.000193781)
(8.2176e-07,2.81281e-07)
(9.08023e-07,-2.65179e-06)
(1.65417e-06,-1.27978e-06)
(-6.42831e-06,-8.38834e-06)
(1.82148e-06,0.000221472)
(0.000352935,1.20898e-05)
(-8.79477e-06,6.80424e-06)
(3.41777e-05,4.45986e-05)
(-4.79031e-06,3.70612e-06)
(3.67496e-06,4.98019e-06)
(3.98623e-05,-3.33954e-06)
(-1.6131e-05,-0.000194358)
(8.46188e-07,2.83887e-07)
(8.96371e-07,-2.67076e-06)
(1.68596e-06,-1.3105e-06)
(-6.46905e-06,-8.40499e-06)
(1.92049e-06,0.000225325)
(0.00035455,1.24963e-05)
(-8.96383e-06,6.96759e-06)
(3.43943e-05,4.46871e-05)
(-4.87856e-06,3.7921e-06)
(3.70623e-06,5.00688e-06)
(4.07684e-05,-3.59433e-06)
(-1.70271e-05,-0.000194933)
(8.71008e-07,2.86375e-07)
(8.84708e-07,-2.68968e-06)
(1.71792e-06,-1.34155e-06)
(-6.50977e-06,-8.42171e-06)
(2.0233e-06,0.000229186)
(0.000356167,1.29097e-05)
(-9.13375e-06,7.1327e-06)
(3.46107e-05,4.4776e-05)
(-4.96714e-06,3.87892e-06)
(3.73755e-06,5.03377e-06)
(4.16827e-05,-3.85622e-06)
(-1.79204e-05,-0.000195506)
(8.9622e-07,2.88742e-07)
(8.73033e-07,-2.70855e-06)
(1.75326e-06,-1.37609e-06)
(-6.55452e-06,-8.4402e-06)
(2.14088e-06,0.000233441)
(0.000357946,1.33723e-05)
(-9.32163e-06,7.31634e-06)
(3.48487e-05,4.48743e-05)
(-5.06496e-06,3.97537e-06)
(3.77205e-06,5.06356e-06)
(4.26977e-05,-4.15254e-06)
(-1.88997e-05,-0.000196134)
(9.24406e-07,2.91201e-07)
(8.60176e-07,-2.72925e-06)
(1.78879e-06,-1.41103e-06)
(-6.59925e-06,-8.45879e-06)
(2.26327e-06,0.000237704)
(0.000359727,1.3843e-05)
(-9.51051e-06,7.50208e-06)
(3.50865e-05,4.49732e-05)
(-5.16317e-06,4.07281e-06)
(3.8066e-06,5.09358e-06)
(4.37223e-05,-4.45751e-06)
(-1.98757e-05,-0.000196759)
(9.53067e-07,2.93507e-07)
(8.47305e-07,-2.74989e-06)
(1.82124e-06,-1.44313e-06)
